Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,ClassValues
0.012882,0.022523,-0.020179,-0.047768,0.002341,0.023881,3
-0.019751,-0.010055,0.02835,-0.015088,-0.028519,-0.029058,0
-0.029096,0.009261,0.022608,-0.017605,-0.043453,-0.001797,0
-0.038442,0.028576,0.016867,-0.020122,-0.058387,0.025464,0
-0.008488,-0.028111,0.012713,-0.023991,-0.021635,-0.02045,0
-0.017834,-0.008795,0.006972,-0.026508,-0.036569,0.006812,0
0.002774,-0.046167,-0.002923,-0.032895,-0.01475,-0.011841,0
-0.006571,-0.026851,-0.008665,-0.035411,-0.029684,0.01542,0
-0.015917,-0.007535,-0.014406,-0.037928,-0.044618,0.042681,0
-0.014844,0.001246,0.024384,-0.020927,-0.00183,-0.038802,0
-0.02419,0.020562,0.018642,-0.023444,-0.016764,-0.011541,1
-0.033535,0.039878,0.012901,-0.02596,-0.031698,0.015721,2
-0.003582,-0.01681,0.008747,-0.02983,0.005054,-0.030193,0
-0.012927,0.002506,0.003006,-0.032347,-0.00988,-0.002932,2
-0.022273,0.021822,-0.002735,-0.034864,-0.024814,0.024329,3
-0.001665,-0.01555,-0.012631,-0.04125,-0.002995,0.005677,2
-0.01101,0.003766,-0.018372,-0.043767,-0.017929,0.032938,3
-0.009937,0.012548,0.020418,-0.026765,0.024858,-0.048545,0
-0.019283,0.031863,0.014676,-0.029282,0.009924,-0.021284,1
-0.028629,0.051179,0.008935,-0.031799,-0.00501,0.005977,2
-0.008021,0.013807,-0.00096,-0.038185,0.016809,-0.012675,2
0.003242,-0.004248,-0.016597,-0.047089,0.023694,-0.004067,2
-0.038737,-0.017511,0.026191,-0.016926,-0.0221,-0.029745,0
-0.048082,0.001805,0.02045,-0.019443,-0.037034,-0.002484,0
-0.057428,0.021121,0.014709,-0.02196,-0.051968,0.024777,0
-0.027474,-0.035567,0.010555,-0.025829,-0.015216,-0.021136,0
-0.03682,-0.016251,0.004813,-0.028346,-0.03015,0.006125,0
-0.046165,0.003065,-0.000928,-0.030863,-0.045084,0.033386,0
-0.025557,-0.034307,-0.010823,-0.037249,-0.023265,0.014734,0
-0.034903,-0.014991,-0.016564,-0.039766,-0.038199,0.041995,0
-0.03383,-0.00621,0.022225,-0.022765,0.004588,-0.039488,0
-0.043176,0.013106,0.016484,-0.025282,-0.010346,-0.012227,1
-0.052521,0.032422,0.010743,-0.027798,-0.02528,0.015034,2
-0.022568,-0.024265,0.006589,-0.031668,0.011473,-0.03088,0
-0.031913,-0.00495,0.000847,-0.034185,-0.003461,-0.003618,2
-0.020651,-0.023005,-0.014789,-0.043088,0.003424,0.00499,2
-0.029997,-0.00369,-0.02053,-0.045605,-0.01151,0.032251,3
-0.038269,0.024407,0.012518,-0.03112,0.016343,-0.021971,1
-0.027007,0.006352,-0.003119,-0.040023,0.023228,-0.013362,2
-0.036352,0.025667,-0.00886,-0.04254,0.008294,0.013899,3
-0.006399,-0.03102,-0.013014,-0.04641,0.045046,-0.032014,0
-0.02509,0.007611,-0.024496,-0.051443,0.015178,0.022508,3
0.017537,0.006049,0.018952,-0.014651,-0.047713,-0.043711,0
0.008191,0.025364,0.013211,-0.017167,-0.062647,-0.01645,0
0.028799,-0.012007,0.003315,-0.023554,-0.040828,-0.035103,0
0.019454,0.007309,-0.002426,-0.026071,-0.055762,-0.007841,0
0.010108,0.026624,-0.008167,-0.028587,-0.070696,0.01942,0
0.02137,0.008568,-0.023804,-0.037491,-0.063811,0.028029,0
0.022443,0.01735,0.014986,-0.020489,-0.021024,-0.053455,0
0.013098,0.036666,0.009245,-0.023006,-0.035958,-0.026194,1
0.003752,0.055981,0.003503,-0.025523,-0.050892,0.001068,2
0.033706,-0.000706,-0.000651,-0.029392,-0.014139,-0.044846,0
0.02436,0.01861,-0.006392,-0.031909,-0.029073,-0.017585,1
0.015014,0.037926,-0.012133,-0.034426,-0.044007,0.009676,2
0.035623,0.000554,-0.022028,-0.040812,-0.022189,-0.008976,2
0.02735,0.028651,0.01102,-0.026328,0.005665,-0.063198,0
0.008659,0.067283,-0.000463,-0.031361,-0.024203,-0.008676,0
0.038612,0.010595,-0.004617,-0.035231,0.012549,-0.054589,0
0.029267,0.029911,-0.010358,-0.037748,-0.002384,-0.027328,1
0.019921,0.049227,-0.016099,-0.040265,-0.017318,-0.000067,2
0.040529,0.011855,-0.025994,-0.046651,0.0045,-0.01872,2
-0.001449,-0.001407,0.016793,-0.016489,-0.041294,-0.044398,0
-0.010795,0.017909,0.011052,-0.019005,-0.056228,-0.017137,0
-0.020141,0.037224,0.005311,-0.021522,-0.071162,0.010125,0
0.000468,-0.000147,-0.004584,-0.027909,-0.049343,-0.008528,0
0.01173,-0.018203,-0.020221,-0.036812,-0.042459,0.000081,0
0.003457,0.009894,0.012827,-0.022327,-0.014605,-0.054141,0
-0.005888,0.02921,0.007086,-0.024844,-0.029539,-0.02688,1
-0.015234,0.048526,0.001345,-0.027361,-0.044473,0.000381,2
0.01472,-0.008162,-0.002809,-0.03123,-0.00772,-0.045533,0
0.005374,0.011154,-0.00855,-0.033747,-0.022654,-0.018271,1
-0.003972,0.03047,-0.014292,-0.036264,-0.037588,0.00899,2
0.025982,-0.026217,-0.018445,-0.040134,-0.000836,-0.036924,0
0.007291,0.012414,-0.029928,-0.045167,-0.030704,0.017599,3
0.008364,0.021195,0.008861,-0.028166,0.012084,-0.063885,0
-0.000982,0.040511,0.00312,-0.030683,-0.00285,-0.036624,1
-0.010327,0.059827,-0.002621,-0.033199,-0.017784,-0.009362,2
0.010281,0.022455,-0.012516,-0.039586,0.004034,-0.028015,2
0.000935,0.041771,-0.018258,-0.042103,-0.0109,-0.000754,3
0.030889,-0.014916,-0.022411,-0.045972,0.025853,-0.046667,0
0.021543,0.004399,-0.028153,-0.048489,0.010919,-0.019406,2
0.012197,0.023715,-0.033894,-0.051006,-0.004015,0.007855,3
-0.020435,-0.008863,0.014635,-0.018326,-0.034875,-0.045085,0
-0.029781,0.010453,0.008894,-0.020843,-0.049809,-0.017823,0
-0.039127,0.029768,0.003152,-0.02336,-0.064743,0.009438,0
-0.009173,-0.026919,-0.001001,-0.02723,-0.02799,-0.036476,0
-0.018519,-0.007603,-0.006743,-0.029746,-0.042924,-0.009215,0
-0.027864,0.011713,-0.012484,-0.032263,-0.057858,0.018047,0
0.00209,-0.044975,-0.016638,-0.036133,-0.021106,-0.027867,0
-0.007256,-0.025659,-0.022379,-0.03865,-0.03604,-0.000606,0
-0.016602,-0.006343,-0.02812,-0.041167,-0.050974,0.026655,0
-0.015529,0.002438,0.010669,-0.024165,-0.008186,-0.054828,0
-0.024874,0.021754,0.004928,-0.026682,-0.02312,-0.027567,1
-0.03422,0.04107,-0.000814,-0.029199,-0.038054,-0.000306,2
-0.004266,-0.015617,-0.004967,-0.033068,-0.001302,-0.046219,0
-0.013612,0.003698,-0.010709,-0.035585,-0.016236,-0.018958,2
0.006996,-0.033673,-0.020604,-0.041972,0.005583,-0.03761,0
-0.00235,-0.014358,-0.026345,-0.044488,-0.009351,-0.010349,2
-0.011695,0.004958,-0.032086,-0.047005,-0.024285,0.016912,3
-0.010622,0.01374,0.006703,-0.030004,0.018502,-0.064571,0
-0.019968,0.033055,0.000962,-0.032521,0.003568,-0.03731,1
-0.029314,0.052371,-0.00478,-0.035037,-0.011365,-0.010049,2
0.00064,-0.004316,-0.008933,-0.038907,0.025387,-0.055963,0
-0.018051,0.034315,-0.020416,-0.043941,-0.004481,-0.00144,3
0.011903,-0.022372,-0.02457,-0.04781,0.032272,-0.047354,0
0.002557,-0.003056,-0.030311,-0.050327,0.017338,-0.020093,2
-0.006789,0.016259,-0.036052,-0.052844,0.002404,0.007169,3
-0.039421,-0.016319,0.012477,-0.020164,-0.028456,-0.045771,0
-0.048767,0.002997,0.006735,-0.022681,-0.04339,-0.01851,0
-0.058113,0.022313,0.000994,-0.025198,-0.058324,0.008751,0
-0.028159,-0.034375,-0.00316,-0.029068,-0.021572,-0.037162,0
-0.04685,0.004257,-0.014642,-0.034101,-0.05144,0.01736,0
-0.016896,-0.05243,-0.018796,-0.037971,-0.014687,-0.028554,0
-0.026242,-0.033115,-0.024538,-0.040488,-0.029621,-0.001292,0
-0.034515,-0.005017,0.008511,-0.026003,-0.001768,-0.055515,0
-0.053206,0.033614,-0.002972,-0.031037,-0.031635,-0.000992,2
-0.023252,-0.023073,-0.007126,-0.034906,0.005117,-0.046906,0
-0.032598,-0.003758,-0.012867,-0.037423,-0.009817,-0.019645,2
-0.041944,0.015558,-0.018608,-0.03994,-0.024751,0.007617,3
-0.029608,0.006284,0.004545,-0.031842,0.024921,-0.065258,0
-0.038954,0.025599,-0.001197,-0.034359,0.009987,-0.037997,1
-0.0483,0.044915,-0.006938,-0.036875,-0.004947,-0.010736,2
-0.018346,-0.011772,-0.011092,-0.040745,0.031806,-0.056649,0
-0.037037,0.026859,-0.022574,-0.045779,0.001938,-0.002127,3
-0.007083,-0.029828,-0.026728,-0.049648,0.03869,-0.048041,0
-0.016429,-0.010512,-0.03247,-0.052165,0.023757,-0.020779,2
-0.025775,0.008803,-0.038211,-0.054682,0.008823,0.006482,3
